cycle_id,organization_id,indicator_id,plan_fiscal_year,progress_report_fiscal_year,cycle_valid,match_status,match_method,review_reasons,ed_scope,direction,normalized_unit,normalized_population,comparable,context_provenance,comparison_basis,observation_period_status,baseline_periods_raw,previous_value,previous_status,previous_values_raw,target_value,target_status,target_values_raw,current_value,current_status,current_values_raw,outcome_class,performance_change,performance_change_pct,improvement_pct,target_met,outcome_reason,target_reason,workplan_row_count,progress_row_count,workplan_source_ids,progress_source_ids,intervention_count,workplan_intervention_count,progress_only_intervention_count,implementation_status,implementation_conflict_count,region_values,hospital_model_values,reporting_period_verified,population_verified,unit_verified,comparison_eligible,comparison_exclusion_reasons,reporting_period_evidence,reporting_period_evidence_source_ids,baseline_start,baseline_end,followup_start,followup_end,primary_analysis_period,analysis_eligible,analysis_exclusion_reason,numeric_change_candidate,category_count_per_cycle,classified_category_count_per_cycle,single_category_cycle,multi_category_cycle,has_unclassified_interventions,single_classified_category_cycle,hospital_model,region
cycle_36707e207b5b916843f9,org_ca678c161dd84b8a,ind_b9ea76432394471a,2025/26,2026/27,true,matched,exact,"[""unknown_indicator_direction""]",needs_review,unknown,percent,discharged patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Hospital collected data / 3rd Quarter (FY 25/26)""]",,CB,"[""CB""]",,CB,"[""CB""]",52.00,numeric,"[""52.00""]",Insufficient data,,,,,"[""unknown_indicator_direction"",""previous_CB"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]","[""unknown_indicator_direction"",""target_CB"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",1,1,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_975""]","[""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_875""]",1,1,0,Implemented,0,"[""West Region""]","[""Small Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Small Hospital,West Region
cycle_6281709b30086f8e3c4c,org_ca678c161dd84b8a,ind_e0c7211f6fee1afd,2025/26,2026/27,true,matched,exact,"[""unknown_indicator_direction""]",needs_review,unknown,percent,discharged patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Jan 1, 2025-Dec 31, 2025""]",5.00,numeric,"[""5.00""]",8.00,numeric,"[""8.00""]",7.90,numeric,"[""7.90""]",Insufficient data,,,,,"[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]","[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",2,2,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_973"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_974""]","[""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_880"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_881""]",2,2,0,Partial/conflicting,0,"[""West Region""]","[""Small Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,2,2,false,true,false,false,Small Hospital,West Region
cycle_ec0f55f5f436e183d91f,org_ca678c161dd84b8a,ind_e7cd9b5804f1c518,2025/26,2026/27,true,matched,exact,[],included,lower_is_better,hours,ed patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""CIHI NACRS / Other""]",3.72,numeric,"[""3.72""]",3.60,numeric,"[""3.60""]",3.60,numeric,"[""3.60""]",Insufficient data,,,,,"[""reporting_period_unverified""]","[""reporting_period_unverified""]",1,1,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_970""]","[""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_874""]",1,1,0,Implemented,0,"[""West Region""]","[""Small Hospital""]",false,true,true,false,"[""reporting_period_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,true,false,reporting_period_unverified,true,1,1,true,false,false,true,Small Hospital,West Region
cycle_21dbb4d072dfea49d446,org_ca678c161dd84b8a,ind_ee70b593aad3e4f6,2025/26,2026/27,true,matched,exact,[],included,lower_is_better,minutes,patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""CIHI NACRS / Other""]",17,numeric,"[""17"",""17.00""]",30,numeric,"[""30"",""30.00""]",28,numeric,"[""28""]",Insufficient data,,,,,"[""reporting_period_unverified""]","[""reporting_period_unverified""]",1,1,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_968""]","[""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_873""]",1,1,0,Implemented,0,"[""West Region""]","[""Small Hospital""]",false,true,true,false,"[""reporting_period_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,true,false,reporting_period_unverified,true,1,1,true,false,false,true,Small Hospital,West Region
cycle_1b11192264a58195455d,org_ca678c161dd84b8a,ind_f2af83b4d79810e3,2024/25,2025/26,true,matched,exact,"[""unknown_unit_or_population"",""unknown_indicator_direction""]",needs_review,unknown,percent,unknown,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Hospital collected data / FY 2024-25 Q3""]",,CB,"[""CB""]",85.00,numeric,"[""85.00""]",89.00,numeric,"[""89.00""]",Insufficient data,,,,,"[""unknown_unit_or_population"",""unknown_indicator_direction"",""previous_CB"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]","[""unknown_unit_or_population"",""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",1,1,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_874""]","[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_739""]",1,1,0,Implemented,0,"[""West Region""]","[""Small Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Small Hospital,West Region
cycle_846fe715a20b0dd1458c,org_ca678c161dd84b8a,ind_fab86e82af39d230,2024/25,2025/26,true,matched,exact,"[""unknown_unit_or_population"",""unknown_indicator_direction""]",needs_review,unknown,count,unknown,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""In-house survey / Q3 FY24-25""]",121.00,numeric,"[""121.00""]",182.00,numeric,"[""182.00""]",277.00,numeric,"[""277.00""]",Insufficient data,,,,,"[""unknown_unit_or_population"",""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]","[""unknown_unit_or_population"",""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",3,3,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_876"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_877"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_878""]","[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_741"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_742"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_743""]",3,3,0,Implemented,0,"[""West Region""]","[""Small Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,2,2,false,true,false,false,Small Hospital,West Region
cycle_0fbd3b37084bd8825fb8,org_ca930a71519bf901,ind_069bd744b3ad2b14,2025/26,2026/27,true,matched,exact,"[""unknown_indicator_direction""]",needs_review,unknown,percent,survey respondents,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Most recent consective 12 month period""]",73.00,numeric,"[""73.00""]",78.00,numeric,"[""78.00""]",73.00,numeric,"[""73.00""]",Insufficient data,,,,,"[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]","[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",4,4,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_219"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_220"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_221"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_222""]","[""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_153"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_154"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_155"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_156""]",4,4,0,Implemented,0,"[""Central Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,2,1,false,true,true,false,Large Community Hospital,Central Region
cycle_305bcf43213ef37825c4,org_ca930a71519bf901,ind_164237e4c24ea503,2025/26,2026/27,true,matched,exact,"[""unknown_indicator_direction""]",needs_review,unknown,percent,all patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Most recent consecutive 12-month period""]",67.60,numeric,"[""67.60""]",80.00,numeric,"[""80.00""]",82.40,numeric,"[""82.40""]",Insufficient data,,,,,"[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]","[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",3,3,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_223"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_224"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_225""]","[""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_150"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_151"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_152""]",3,3,0,Implemented,0,"[""Central Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,0,true,false,true,false,Large Community Hospital,Central Region
cycle_7e5b4c4d227cc54edecb,org_ca930a71519bf901,ind_384b0e8c7913a77b,2025/26,2026/27,true,matched,exact,"[""unknown_indicator_direction""]",needs_review,unknown,count,ed patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / YTD""]",8.10,numeric,"[""8.10""]",7.00,numeric,"[""7.00""]",9.00,numeric,"[""9.00""]",Insufficient data,,,,,"[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]","[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",3,3,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_216"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_217"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_218""]","[""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_159"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_160"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_161""]",3,3,0,Implemented,0,"[""Central Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,3,3,false,true,false,false,Large Community Hospital,Central Region
cycle_436f7dd61a490a77a18e,org_ca930a71519bf901,ind_5119487f7185f906,2024/25,2025/26,true,matched,exact,"[""unknown_indicator_direction""]",needs_review,unknown,percent,staff,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""In house data collection  / Local data collection / Most recent consecutive 12-month period""]",63.00,numeric,"[""63.00""]",75.00,numeric,"[""75.00""]",70.00,numeric,"[""70.00""]",Insufficient data,,,,,"[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]","[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",1,1,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_183""]","[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_136""]",1,1,0,Implemented,0,"[""Central Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,0,true,false,true,false,Large Community Hospital,Central Region
cycle_9ae57fffb30482f2bd21,org_ca930a71519bf901,ind_8286733a92bc54fb,2024/25,2025/26,true,matched,exact,"[""unknown_indicator_direction""]",needs_review,unknown,percent,staff,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""In house data collection  / Local data collection / Most recent consecutive 12-month period""]",,CB,"[""CB""]",80.00,numeric,"[""80.00""]",82.30,numeric,"[""82.30""]",Insufficient data,,,,,"[""unknown_indicator_direction"",""previous_CB"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]","[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",3,3,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_187"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_188"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_189""]","[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_137"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_138"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_139""]",3,3,0,Partial/conflicting,0,"[""Central Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,2,1,false,true,true,false,Large Community Hospital,Central Region
cycle_0645cb1fd35b45196c3a,org_ca930a71519bf901,ind_ee70b593aad3e4f6,2025/26,2026/27,true,matched,exact,[],included,lower_is_better,minutes,patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""CIHI NACRS / Other""]",37,numeric,"[""37"",""37.00""]",30,numeric,"[""30"",""30.00""]",31,numeric,"[""31""]",Insufficient data,,,,,"[""reporting_period_unverified""]","[""reporting_period_unverified""]",2,2,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_214"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_215""]","[""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_157"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_158""]",2,2,0,Implemented,0,"[""Central Region""]","[""Large Community Hospital""]",false,true,true,false,"[""reporting_period_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,true,false,reporting_period_unverified,true,1,1,true,false,false,true,Large Community Hospital,Central Region
cycle_31a1fbf11421793e18af,org_ca930a71519bf901,ind_ef4a9573ead4ee92,2024/25,2025/26,true,workplan_only,,"[""workplan_only""]",included,lower_is_better,hours,ed patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""CIHI NACRS / Other""]",30.33,numeric,"[""30.33""]",30.00,numeric,"[""30.00""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous""]","[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous""]",3,0,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_180"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_181"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_182""]",[],3,3,0,Unknown,0,"[""Central Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,insufficient first-cycle ED longitudinal coverage,false,2,1,false,true,true,false,Large Community Hospital,Central Region
cycle_a3fae54cc5b0dcf7545c,org_ca930a71519bf901,ind_efbe6a2a32a15816,2024/25,2025/26,true,matched,exact,"[""unknown_indicator_direction""]",needs_review,unknown,percent,all inpatients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""In house data collection  / Local data collection / Most recent consecutive 12-month period""]",73.00,numeric,"[""73.00""]",85.00,numeric,"[""85.00""]",69.00,numeric,"[""69.00""]",Insufficient data,,,,,"[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]","[""unknown_indicator_direction"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",3,3,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_184"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_185"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_186""]","[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_140"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_141"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_142""]",3,3,0,Implemented,0,"[""Central Region""]","[""Large Community Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,0,true,false,true,false,Large Community Hospital,Central Region
cycle_63d4944b13a3973bde60,org_ce816d6f53154afe,ind_0646035afd9bba7c,2024/25,2025/26,true,workplan_only,,"[""workplan_only""]",excluded,higher_is_better,percent,discharged patients,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Other""]",73.20,numeric,"[""73.20""]",80.00,numeric,"[""80.00""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",3,0,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_66"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_67"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_68""]",[],2,2,0,Unknown,0,"[""North East Region""]","[""Teaching Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Teaching Hospital,North East Region
cycle_b7480649e503dd039db2,org_ce816d6f53154afe,ind_67ee717abbe20a1b,2024/25,2025/26,true,workplan_only,,"[""workplan_only""]",excluded,higher_is_better,percent,survey respondents,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Other""]",72.13,numeric,"[""72.13""]",63.00,numeric,"[""63.00""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",1,0,"[""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_69""]",[],1,1,0,Unknown,0,"[""North East Region""]","[""Teaching Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,1,1,true,false,false,true,Teaching Hospital,North East Region
cycle_279047f984df14137b2e,org_ce816d6f53154afe,ind_67ee717abbe20a1b,2025/26,2026/27,true,workplan_only,,"[""workplan_only""]",excluded,higher_is_better,percent,survey respondents,false,preceding_workplan,Official definition and matching source context; observation windows require cycle-specific review,unverified,"[""Local data collection / Other""]",62.78,numeric,"[""62.78""]",68.00,numeric,"[""68.00""]",,missing,[],Insufficient data,,,,,"[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]","[""workplan_only"",""current_missing"",""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",4,0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_82"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_83"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_84"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_85""]",[],2,2,0,Unknown,0,"[""North East Region""]","[""Teaching Hospital""]",false,false,false,false,"[""unit_unverified"",""population_unverified"",""reporting_period_unverified"",""historical_match_unavailable_or_ambiguous"",""indicator_definition_unverified""]",No reviewed evidence establishing both observation windows for this cycle,[],,,,,false,false,outside primary ED analysis scope,false,2,1,false,true,true,false,Teaching Hospital,North East Region
