observation_id,source_record_id,role,source_column,raw_value,numeric_value,source_status
obs_7efec82651311a44856d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_807,target,formatted_target_value2,10.00,10.00,numeric
obs_c88ef8c739ba253beaf5,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_807,current,formatted_progress_value2,5756.00,5756.00,numeric
obs_1ad2f588107af7cf1fb2,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_808,previous,formatted_current_value2,0.49,0.49,numeric
obs_552e2390240d27b3ee6c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_808,target,formatted_target_value2,0.40,0.40,numeric
obs_09e5b94cd80b5eb43cee,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_808,current,formatted_progress_value2,0.50,0.50,numeric
obs_d2670be6acbbeafa5787,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_809,previous,formatted_current_value2,0.49,0.49,numeric
obs_60e513398ff02e627045,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_809,target,formatted_target_value2,0.40,0.40,numeric
obs_f618668a8fabb49b5353,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_809,current,formatted_progress_value2,0.50,0.50,numeric
obs_4626829ed1ed62f00c94,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_810,previous,formatted_current_value2,CB,,CB
obs_5a3cec6f52c87a81fb87,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_810,target,formatted_target_value2,21.00,21.00,numeric
obs_db825eaa0eaaf6121de0,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_810,current,formatted_progress_value2,40.00,40.00,numeric
obs_f398411d8524d95caa9d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_811,previous,formatted_current_value2,CB,,CB
obs_2ce13515de2a25994901,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_811,target,formatted_target_value2,21.00,21.00,numeric
obs_05df22603616ecc2c3a4,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_811,current,formatted_progress_value2,40.00,40.00,numeric
obs_755e57ae1d1720b9fb0c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_812,previous,formatted_current_value2,CB,,CB
obs_a16f4a9ce21f3caeb9c1,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_812,target,formatted_target_value2,21.00,21.00,numeric
obs_1d2f02d93f321a5da989,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_812,current,formatted_progress_value2,40.00,40.00,numeric
obs_24b88a980018a08a0189,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_813,previous,formatted_current_value2,0.01,0.01,numeric
obs_362bdd8abc87f6f50daa,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_813,target,formatted_target_value2,60.00,60.00,numeric
obs_bb44e96e8650dc862165,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_813,current,formatted_progress_value2,63.60,63.60,numeric
obs_f07706785a4fb82fe3c3,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_814,previous,formatted_current_value2,0.01,0.01,numeric
obs_644c995c479e0ce20b1e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_814,target,formatted_target_value2,60.00,60.00,numeric
obs_1ae9a9296a06a9dae84c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_814,current,formatted_progress_value2,63.60,63.60,numeric
obs_c2546bd054f356b1ff32,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_815,previous,formatted_current_value2,0.01,0.01,numeric
obs_b7a598cde3905af79278,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_815,target,formatted_target_value2,60.00,60.00,numeric
obs_e1224002dab37b77a35f,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_815,current,formatted_progress_value2,63.60,63.60,numeric
obs_56d061e76d2d13276d88,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_816,previous,formatted_current_value2,0.89,0.89,numeric
obs_904d0ee08a94aad72662,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_816,target,formatted_target_value2,0.89,0.89,numeric
obs_edc6a9acc51c4c7a24a4,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_816,current,formatted_progress_value2,0.80,0.80,numeric
obs_ab4223b56bebc415b6f8,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_817,previous,formatted_current_value2,0.89,0.89,numeric
obs_dd8fca228b15e8cbb10c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_817,target,formatted_target_value2,0.89,0.89,numeric
obs_cff2490ec87aba91a29d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_817,current,formatted_progress_value2,0.80,0.80,numeric
obs_d5431e512f8179d2af88,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_818,previous,formatted_current_value2,105.00,105.00,numeric
obs_92a7898a23db1c2db036,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_818,target,formatted_target_value2,100.00,100.00,numeric
obs_e0a04227470fff7a827e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_818,current,formatted_progress_value2,103.00,103.00,numeric
obs_ddfc43a635a173d1016e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_819,previous,formatted_current_value2,105.00,105.00,numeric
obs_999f1ae9d8a1d7ce9e7b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_819,target,formatted_target_value2,100.00,100.00,numeric
obs_ab10b5e39fb91d377177,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_819,current,formatted_progress_value2,103.00,103.00,numeric
obs_999e280989af1543d165,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_820,previous,formatted_current_value2,822.00,822.00,numeric
obs_db96aad70b6300761512,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_820,target,formatted_target_value2,740.00,740.00,numeric
obs_a32e8ae86e32739ab666,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_820,current,formatted_progress_value2,512.00,512.00,numeric
obs_95841dc6ed0ce9e5368e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_821,previous,formatted_current_value2,822.00,822.00,numeric
obs_d6c5ee5c16fe8f685fdf,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_821,target,formatted_target_value2,740.00,740.00,numeric
obs_ea07f5d6cbac4db65989,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_821,current,formatted_progress_value2,512.00,512.00,numeric
obs_7e82e8ae3fa151da7d69,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_822,previous,formatted_current_value2,822.00,822.00,numeric
obs_3ac3e58dfd936827804c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_822,target,formatted_target_value2,740.00,740.00,numeric
obs_0e0079bf0159aa71da87,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_822,current,formatted_progress_value2,512.00,512.00,numeric
obs_4993fdaf090d4e245b61,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_823,previous,formatted_current_value2,822.00,822.00,numeric
obs_b8a166c98b1caa4843c0,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_823,target,formatted_target_value2,740.00,740.00,numeric
obs_6262681a96109ec97669,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_823,current,formatted_progress_value2,512.00,512.00,numeric
obs_f5fbcc1e1f88cea04322,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_824,previous,formatted_current_value2,80.00,80.00,numeric
obs_899925b6b47e4cb0f27e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_824,target,formatted_target_value2,88.00,88.00,numeric
obs_67be076517b983ed79bc,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_824,current,formatted_progress_value2,78.00,78.00,numeric
obs_007fc7e56f6c742a12d6,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_825,previous,formatted_current_value2,80.00,80.00,numeric
obs_61190fa4bf0e3744af19,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_825,target,formatted_target_value2,88.00,88.00,numeric
obs_80bf4ac7795b6741e8ec,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_825,current,formatted_progress_value2,78.00,78.00,numeric
obs_ddfff5c0acc964450fef,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_826,previous,formatted_current_value2,80.00,80.00,numeric
obs_17f2308d9d4eaf2555fd,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_826,target,formatted_target_value2,88.00,88.00,numeric
obs_63b29be7268bcf9dbe8c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_826,current,formatted_progress_value2,78.00,78.00,numeric
obs_f7dfc714f0f6d56829ec,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_827,previous,formatted_current_value2,80.00,80.00,numeric
obs_6003ea90daca22515911,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_827,target,formatted_target_value2,88.00,88.00,numeric
obs_bb5dcfde09f16dfc37c4,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_827,current,formatted_progress_value2,78.00,78.00,numeric
obs_f33553d4c39de5d5705e,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_828,previous,formatted_current_value2,65.00,65.00,numeric
obs_289691a878ee079577e6,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_828,target,formatted_target_value2,95.00,95.00,numeric
obs_8293f780cdf56da23376,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_828,current,formatted_progress_value2,81.00,81.00,numeric
obs_caeb9b21510734b87cc9,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_829,previous,formatted_current_value2,65.00,65.00,numeric
obs_43ca111dfabffcb0984d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_829,target,formatted_target_value2,95.00,95.00,numeric
obs_8503fa894ba98ec33aa0,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_829,current,formatted_progress_value2,81.00,81.00,numeric
obs_2f61599671601adaa76a,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_830,previous,formatted_current_value2,65.00,65.00,numeric
obs_d4e32c1565e5550344bc,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_830,target,formatted_target_value2,95.00,95.00,numeric
obs_eb84c07ada12be8d5a9f,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_830,current,formatted_progress_value2,81.00,81.00,numeric
obs_2a798e12a19c8166d5d6,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_831,previous,formatted_current_value2,3.90,3.90,numeric
obs_7c91541e54415dc4a82d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_831,target,formatted_target_value2,1.20,1.20,numeric
obs_273605b59b80a621c3f7,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_831,current,formatted_progress_value2,2.80,2.80,numeric
obs_25099371db4f160b8698,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_832,previous,formatted_current_value2,3.90,3.90,numeric
obs_bfd06da076ec923eb9f1,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_832,target,formatted_target_value2,1.20,1.20,numeric
obs_061630d01afc48c1b955,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_832,current,formatted_progress_value2,2.80,2.80,numeric
obs_c43bdc5a14c8f44951db,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_833,previous,formatted_current_value2,3.90,3.90,numeric
obs_6adddf350df581661e63,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_833,target,formatted_target_value2,1.20,1.20,numeric
obs_464ee1fa7e22357e6b4b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_833,current,formatted_progress_value2,2.80,2.80,numeric
obs_3a3b921929a917af348b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_834,previous,formatted_current_value2,3.90,3.90,numeric
obs_e2f2aed589357b57d8bd,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_834,target,formatted_target_value2,1.20,1.20,numeric
obs_1f976020c6ee4d4baeb3,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_834,current,formatted_progress_value2,2.80,2.80,numeric
obs_1ce84945ba6deab9fe62,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_835,previous,formatted_current_value2,59.20,59.20,numeric
obs_e641dce5fea427aedaa9,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_835,target,formatted_target_value2,22.00,22.00,numeric
obs_27a2caa00f6d9e6e1283,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_835,current,formatted_progress_value2,41.50,41.50,numeric
obs_37fb0ee5497b231206ba,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_836,previous,formatted_current_value2,59.20,59.20,numeric
obs_8247436ec149f0098e25,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_836,target,formatted_target_value2,22.00,22.00,numeric
obs_e44bc872675e683e3022,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_836,current,formatted_progress_value2,41.50,41.50,numeric
obs_d47f1f0f5dd7f7df003a,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_837,previous,formatted_current_value2,59.20,59.20,numeric
obs_7f6641d831644068c053,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_837,target,formatted_target_value2,22.00,22.00,numeric
obs_2544b08734ecc339330a,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_837,current,formatted_progress_value2,41.50,41.50,numeric
obs_8728f2a1326f3253dc7a,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_838,previous,formatted_current_value2,59.20,59.20,numeric
obs_0dc1e0de8ab72e1b7c90,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_838,target,formatted_target_value2,22.00,22.00,numeric
obs_02cd9bf49dd1b835ad45,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_838,current,formatted_progress_value2,41.50,41.50,numeric
obs_1b2c8500991961559943,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_839,previous,formatted_current_value2,91.40,91.40,numeric
obs_79e60f6e088f6d0d24b8,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_839,target,formatted_target_value2,91.00,91.00,numeric
obs_9b6d1685c8547711993a,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_839,current,formatted_progress_value2,93.10,93.10,numeric
obs_87db696badf271d79f6b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_840,previous,formatted_current_value2,91.40,91.40,numeric
obs_3c96878881a4a5c15557,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_840,target,formatted_target_value2,91.00,91.00,numeric
obs_5df26965cd61a521a1fb,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_840,current,formatted_progress_value2,93.10,93.10,numeric
obs_0e26c849c36e6ce9762f,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_841,previous,formatted_current_value2,62.90,62.90,numeric
obs_77bacbf3102f0b626a18,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_841,target,formatted_target_value2,66.00,66.00,numeric
obs_d81b3f838da4a13b6fef,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_841,current,formatted_progress_value2,61.00,61.00,numeric
obs_a28488ccaaef9151ab8d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_842,previous,formatted_current_value2,62.90,62.90,numeric
obs_c15ed385bc90580e12e0,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_842,target,formatted_target_value2,66.00,66.00,numeric
obs_f90233a25d4c615d9ca6,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_842,current,formatted_progress_value2,61.00,61.00,numeric
obs_d88cab618b5f1848e65d,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_843,previous,formatted_current_value2,62.90,62.90,numeric
obs_51c1873b9ebef1404ec1,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_843,target,formatted_target_value2,66.00,66.00,numeric
obs_1b529690c1dab7e19167,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_843,current,formatted_progress_value2,61.00,61.00,numeric
obs_6b0503f7fb9c2c8124d1,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_844,previous,formatted_current_value2,61.40,61.40,numeric
obs_722620f09c6f0886c556,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_844,target,formatted_target_value2,64.50,64.50,numeric
obs_8b946e1a504647446119,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_844,current,formatted_progress_value2,60.60,60.60,numeric
obs_a55a5daf9f39a4cdef4f,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_845,previous,formatted_current_value2,61.40,61.40,numeric
obs_bad7fe8dc8b0e8c67534,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_845,target,formatted_target_value2,64.50,64.50,numeric
obs_d5b6fe96f8132cdb32a5,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_845,current,formatted_progress_value2,60.60,60.60,numeric
obs_4276db1f03de774cafca,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_846,previous,formatted_current_value2,61.40,61.40,numeric
obs_adcc724d43f4cd1e7742,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_846,target,formatted_target_value2,64.50,64.50,numeric
obs_9500b8e34b9f45c82394,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_846,current,formatted_progress_value2,60.60,60.60,numeric
obs_0ce7752740ba0ca121bc,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_847,previous,formatted_current_value2,61.40,61.40,numeric
obs_24443794021d4c684686,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_847,target,formatted_target_value2,64.50,64.50,numeric
obs_abea54d6cd2c73ffbffc,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_847,current,formatted_progress_value2,60.60,60.60,numeric
obs_f50b13b29ab085291d4b,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_848,previous,formatted_current_value2,66.40,66.40,numeric
obs_75ac345094fcea350ad0,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_848,target,formatted_target_value2,69.00,69.00,numeric
obs_19c87d6de54948def449,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_848,current,formatted_progress_value2,78.90,78.90,numeric
obs_e3524b26c84bb53001c5,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_849,previous,formatted_current_value2,298.20,298.20,numeric
obs_6a6fa896f3d3897053d0,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_849,target,formatted_target_value2,325.00,325.00,numeric
obs_b2cf23748781d63c91c8,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_849,current,formatted_progress_value2,349.70,349.70,numeric
obs_e128a8ab49b98884fdba,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_850,previous,formatted_current_value2,298.20,298.20,numeric
obs_1e5fcb8d2276e0b18192,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_850,target,formatted_target_value2,325.00,325.00,numeric
obs_96a1814aacd8aa76b16c,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_850,current,formatted_progress_value2,349.70,349.70,numeric
obs_f02e3c9d6a916bc82531,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_851,previous,formatted_current_value2,298.20,298.20,numeric
obs_0aa1a1283a75aaa15c06,file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_851,target,formatted_target_value2,325.00,325.00,numeric
